State,County,CHILDPOVRATE15,CONVS11,CONVS16,CONVSPTH11,CONVSPTH16,FFR11,FFR16,FFRPTH11,FFRPTH16,FMRKT13,FMRKT18,FMRKTPTH13,FMRKTPTH18,FMRKT_ANMLPROD18,FMRKT_BAKED18,FMRKT_FRVEG18,FOOD_BANKS18,FSR11,FSR16,FSRPTH11,FSRPTH16,GROC11,GROC16,GROCPTH11,GROCPTH16,LACCESS_BLACK15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_HHNV10,LACCESS_HHNV15,LACCESS_HISP15,LACCESS_LOWI10,LACCESS_LOWI15,LACCESS_MULTIR15,LACCESS_NHASIAN15,LACCESS_NHNA15,LACCESS_NHPI15,LACCESS_POP10,LACCESS_POP15,LACCESS_SENIORS10,LACCESS_SENIORS15,LACCESS_SNAP15,LACCESS_WHITE15,MEDHHINC15,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_NHASIAN10,PCT_NHBLACK10,PCT_NHNA10,PCT_NHPI10,PCT_NHWHITE10,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PERCHLDPOV10,PERPOV10,POVRATE15,SNAPS12,SNAPS17,SNAPSPTH12,SNAPSPTH17,SPECS11,SPECS16,SPECSPTH11,SPECSPTH16,SUPERC11,SUPERC16,SUPERCPTH11,SUPERCPTH16,WICS11,WICS16,WICSPTH11,WICSPTH16
AK,Aleutians East,15.5,0.0,0.0,0.0,0.0,1.0,1.0,0.306560392,0.300842359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.300842359,4.0,4.0,1.22624157,1.203369434,210.0000062,56.0000005,219.9999962,113.4955365,121.3170448,280.0000028,699.7189612,1097.387178,163.9999986,787.9999923,515.9999959,17.00000041,1226.050471,2203.00003,43.52521766,97.99999907,54.15597856,507.9999964,57015.0,11.81152499,4.934734161,5.5,7.6,12.25724292,35.43457498,6.749442853,27.6663483,0.604902897,13.5307227,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,17.4,5.0,5.0,1.581777918,1.483679525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.920245409,0.885478139
AK,Aleutians West,8.5,2.0,1.0,0.357973868,0.174003828,2.0,0.0,0.357973868,0.0,0.0,1.0,0.0,0.174733534,0.0,0.0,0.0,0.0,2.0,4.0,0.357973868,0.696015312,3.0,4.0,0.536960802,0.696015312,34.53017682,77.03519254,209.0351916,108.4367965,139.5008316,68.21076101,418.9456263,476.8027975,97.70931878,202.293689,595.4608989,7.424557172,764.4765797,1243.229053,41.26138225,76.21187723,35.72698615,305.8104071,80695.0,14.65563748,3.470598813,5.9,6.2,13.0552059,28.3222442,5.718395972,15.12317928,1.834202482,31.37924834,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,8.5,5.416666667,3.833333333,0.976503816,0.66516282,0.0,1.0,0.0,0.174003828,0.0,0.0,0.0,0.0,4.0,3.0,0.716717422,0.526500523
AK,Anchorage,12.4,60.0,51.0,0.20250362,0.171500054,201.0,208.0,0.678387126,0.6994512,7.0,10.0,0.023243845,0.034300845,7.0,7.0,8.0,1.0,222.0,247.0,0.749263393,0.8305983,32.0,33.0,0.108001931,0.110970623,3472.30267,22920.10892,20527.21294,1036.57455,993.5472722,5557.705074,13341.80298,14923.51128,7178.471845,5615.873556,4872.123999,844.0118279,87979.27762,80039.72364,6069.67302,5427.888248,1418.287781,58056.93975,77791.0,25.96958462,7.243700013,7.0,7.0,7.559641704,7.952684134,5.245591551,7.554844325,1.979261615,62.64486372,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,8.7,116.25,117.4166667,0.389303774,0.398893403,27.0,20.0,0.091126629,0.067254923,9.0,13.0,0.0303755,0.0437157,24.0,24.0,0.081038922,0.080749355
AK,Bethel,31.5,6.0,5.0,0.344510795,0.278086763,7.0,6.0,0.40192926,0.333704116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.344510795,0.333704116,23.0,23.0,1.320624713,1.27919911,27.61951477,4871.469845,4363.527913,2831.11102,2488.985747,75.03831177,6561.877289,7143.35017,364.1976417,28.7930347,10355.55162,5.890230826,13272.65514,11504.86349,856.8224986,764.0721545,1336.778865,722.8114388,44849.0,36.54852172,6.118850291,5.5,5.8,1.063892318,0.928701581,0.382060777,82.61917357,0.105801446,10.89754893,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,1.0,0.0,24.2,56.75,51.58333333,3.197903753,2.85369182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,1.091013551,0.776957631
AK,Bristol Bay,8.6,1.0,0.0,0.970873786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.941747573,2.209944751,3.0,2.0,2.912621359,2.209944751,0.0,91.8700424,225.0000012,58.69422217,41.44974882,23.99999997,72.21794624,176.1024336,170.9999983,8.000000014,334.0000028,2.999999887,434.1425696,996.9999981,42.22983453,83.00000021,21.25628132,481.0000026,66373.0,22.56770311,8.324974925,6.8,8.5,2.407221665,0.802407222,0.0,33.09929789,0.300902708,47.74322969,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,9.0,2.0,2.0,2.018163471,2.306805075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.941747546,2.214839458
AK,Denali,10.2,3.0,3.0,1.604278075,1.466992665,1.0,3.0,0.534759358,1.466992665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.278074866,2.93398533,0.0,1.0,0.0,0.488997555,9.999999981,411.0000025,411.0000025,22.22102389,3.625863904,42.00000017,338.3124912,418.7696352,94.0000005,18.99999997,64.9999996,0.99999997,1826.000014,1826.000014,137.0000001,137.0000001,21.2105264,1636.999998,73000.0,22.50821468,7.502738226,6.0,5.8,2.300109529,1.040525739,0.547645126,3.504928806,0.054764513,88.38992333,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,6.6,0.0,0.083333333,0.0,0.040180006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
AK,Dillingham,30.4,2.0,1.0,0.404203719,0.20096463,1.0,1.0,0.202101859,0.20096463,1.0,1.0,0.200843543,0.200000003,0.0,0.0,0.0,0.0,3.0,2.0,0.606305578,0.40192926,6.0,4.0,1.212611156,0.803858521,1.999999951,561.4614981,894.0181943,419.0256318,541.4200812,24.99999976,800.40912,1560.616205,178.999997,0.0,2136.99903,1.999999976,1578.584702,2461.509666,124.0044666,187.0000006,290.8527827,141.5106503,50753.0,32.90695275,7.571693831,7.8,7.2,2.083763152,0.660202187,0.226944502,70.78605323,0.12378791,17.63977718,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,1.0,0.0,20.0,9.0,8.0,1.78784267,1.622060016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.212611198,0.603621721
AK,Fairbanks North Star,10.1,22.0,24.0,0.224178691,0.238563846,43.0,44.0,0.438167441,0.43736705,3.0,3.0,0.02972416,0.03031191,2.0,2.0,3.0,1.0,58.0,69.0,0.591016548,0.685871056,8.0,7.0,0.081519524,0.069581122,1503.38727,9639.373187,8925.389602,1154.44536,819.0007292,2124.812243,9736.744937,7100.793605,2787.364666,825.2925556,2117.173845,142.5654309,36249.0367,33612.38394,2324.159531,1863.709458,577.4074863,26236.60015,70881.0,25.62076634,6.533034095,5.2,5.5,5.79108638,2.574271631,4.256976256,6.834322255,0.384296123,74.05027618,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,8.1,24.91666667,25.83333333,0.248490772,0.259102869,9.0,6.0,0.091709464,0.059641,3.0,4.0,0.0305698,0.0397606,8.0,8.0,0.081546113,0.079457305
AK,Haines,20.2,0.0,0.0,0.0,0.0,1.0,1.0,0.388500389,0.395100751,1.0,1.0,0.390930414,0.404203713,0.0,0.0,0.0,0.0,7.0,5.0,2.71950272,1.975503753,3.0,3.0,1.165501166,1.185302252,0.0,98.65077411,98.61738151,23.16225686,30.82692701,13.42534292,122.6415652,186.6198209,43.91927718,4.035394716,25.09822376,0.0,519.2357221,518.8941366,58.37082496,58.28279315,24.9495418,445.8412396,57876.0,19.89633174,13.75598086,6.6,7.9,1.87400319,0.518341308,0.358851675,9.051036683,0.0,82.2169059,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,10.9,3.0,3.0,1.175548589,1.187648456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.777302742,0.791452289
AK,Hoonah-Angoon,29.2,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,7.999999892,337.0000016,418.0000016,257.6291458,262.3165505,76.99999871,691.0217536,833.5112167,224.9999984,12.00000002,886.9999909,1.000000048,1694.916244,2136.904788,230.9999999,286.999999,172.6730716,1003.904793,53726.0,19.72093023,13.39534884,,7.3,3.581395349,0.558139535,0.372093023,39.53488372,0.046511628,46.18604651,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,16.2,7.0,,3.287928605,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.95693779,0.939849615
AK,Juneau,10.1,5.0,7.0,0.155462969,0.216016047,23.0,28.0,0.715129656,0.864064188,0.0,2.0,0.0,0.062280074,1.0,2.0,2.0,1.0,28.0,31.0,0.870592625,0.956642493,6.0,4.0,0.186555562,0.123437741,78.7414953,2608.013983,2592.484198,348.3460802,326.6536421,506.7066799,1918.600926,1847.190111,1131.679772,497.7072152,1115.93703,47.30480366,10138.15807,10062.6729,720.5771802,713.6300101,261.9211714,7191.302594,82892.0,23.45643485,8.425259792,5.3,5.9,5.07753797,6.007993605,0.82813749,11.29976019,0.681055156,67.35411671,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,8.0,13.16666667,12.0,0.404431339,0.373901664,1.0,3.0,0.0310926,0.092578306,3.0,3.0,0.093277781,0.092578306,5.0,5.0,0.15551132,0.154320985
AK,Kenai Peninsula,14.0,20.0,18.0,0.35521455,0.307466307,33.0,44.0,0.586104007,0.751584306,5.0,6.0,0.087696217,0.10250628,2.0,3.0,3.0,1.0,68.0,69.0,1.207729469,1.178620843,19.0,17.0,0.337453822,0.290384845,43.58425337,2785.381636,2687.927258,739.6387282,868.9158729,278.0977321,3272.637231,3232.789851,658.3318477,142.1181666,1206.621774,28.01301306,11289.68828,10888.78506,1356.684499,1281.299694,340.5580253,8810.116016,62025.0,23.66606498,11.32851986,6.3,7.2,2.962093863,1.108303249,0.44765343,7.166064982,0.200361011,82.81407942,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,11.4,34.0,36.58333333,0.597539543,0.62410791,11.0,9.0,0.195368002,0.153733153,2.0,2.0,0.0355215,0.0341629,11.0,11.0,0.195374936,0.188188598
AK,Ketchikan Gateway,14.4,5.0,3.0,0.366461448,0.218547388,7.0,11.0,0.513046028,0.801340424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.879507476,0.947038683,3.0,4.0,0.219876869,0.291396518,4.867264704,247.7414685,268.1511233,118.1239603,48.42102737,42.22011652,119.75557,217.5016473,117.5963247,15.0298256,198.7204565,0.317248861,1036.074208,1062.598917,106.6000109,105.9073589,38.03379313,726.0677969,65314.0,23.94449803,10.14320695,7.2,8.9,3.991986347,6.945165838,0.563923722,13.58610967,0.178081175,66.17199674,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,10.3,8.0,11.0,0.580593657,0.793879908,3.0,6.0,0.219876869,0.437094777,0.0,0.0,0.0,0.0,3.0,3.0,0.219538972,0.21875456
AK,Kodiak Island,9.3,2.0,2.0,0.1447178,0.146209518,5.0,6.0,0.361794501,0.438628555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.795947902,0.80415235,5.0,5.0,0.361794501,0.365523796,22.14848213,410.126155,601.6891199,230.3492931,95.646433,102.0317085,502.6173542,626.0822675,140.5835349,31.88383973,420.1571943,5.658572476,1415.661102,1948.659208,97.50312411,97.30710718,61.67488671,1328.227571,67515.0,28.64920541,6.731901118,6.2,6.6,7.327839906,19.27604473,0.625367863,12.94143614,0.632725132,52.50882872,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,7.5,10.08333333,8.583333333,0.70814898,0.638260956,0.0,1.0,0.0,0.073104759,0.0,0.0,0.0,0.0,3.0,2.0,0.217296824,0.145878926
AK,Lake and Peninsula,31.4,0.0,2.0,0.0,1.248439451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.248439451,9.000000155,491.9999975,491.7511724,296.0880401,272.0474083,42.99999991,748.8588642,709.7515764,169.7511737,5.875587507,1060.999998,4.999999825,1630.999993,1628.68562,126.9999993,125.2018202,104.9684068,378.0588606,42120.0,30.16554261,7.786633967,7.2,7.4,2.636419375,0.367872471,0.551808706,64.00980993,0.306560392,22.19497241,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,1.0,0.0,19.3,6.25,9.0,3.778718259,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.213592291,0.625782251
AK,Matanuska-Susitna,11.8,20.0,17.0,0.218052572,0.163268442,37.0,36.0,0.403397259,0.345744936,7.0,7.0,0.073010214,0.065049715,3.0,5.0,5.0,0.0,46.0,54.0,0.501520917,0.518617404,12.0,10.0,0.130831543,0.09604026,222.4469558,5612.591489,6285.848063,819.9367613,740.7372748,846.2320814,5137.502176,6784.926225,1579.795814,239.0551325,1310.396354,40.47991084,20435.7281,23011.25533,1679.175252,1917.929194,1029.939331,19619.08116,76601.0,28.89937637,7.943142873,5.8,8.2,3.709197146,1.20793303,0.918029103,5.320523625,0.240462947,82.78667341,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,9.8,36.58333333,39.0,0.389495165,0.366087185,4.0,5.0,0.0436105,0.0480201,3.0,3.0,0.0327079,0.0288121,8.0,6.0,0.087225787,0.057605345
AK,Nome,27.6,2.0,1.0,0.204603581,0.100857287,3.0,1.0,0.306905371,0.100857287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.511508951,1.008572869,15.0,19.0,1.534526854,1.916288452,6.999999849,1926.748997,1989.889675,1233.138619,1293.655513,22.99999972,3414.199799,3615.820303,149.8744899,11.9999999,4749.968178,0.0,5066.067036,5276.007638,299.8744921,322.8693289,695.9128864,357.1649774,52952.0,34.33417615,6.352718078,7.1,6.0,1.211546566,0.927096502,0.284450063,75.5899705,0.094816688,15.91866835,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,21.4,28.58333333,24.91666667,2.882837452,2.511507577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,1.94373405,1.505872846
AK,North Slope,17.6,2.0,2.0,0.209446015,0.206504904,3.0,3.0,0.314169023,0.309757357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.628338046,0.413009809,10.0,8.0,1.047230076,0.826019618,53.0401053,338.4785423,944.7292187,311.9552401,584.7213971,121.4047909,360.1661926,1244.494401,182.010289,76.4862048,2728.893891,9.098661378,3628.633664,5522.182352,110.6553172,229.0737555,137.2192184,2472.653193,70834.0,23.87062566,4.262990456,7.1,6.5,2.640509014,4.390243902,0.965005302,53.51007423,1.092258749,32.43902439,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,12.6,13.0,11.91666667,1.348128176,1.218223949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.837696314,0.617411017
AK,Northwest Arctic,34.9,3.0,2.0,0.38935756,0.261028452,1.0,3.0,0.129785853,0.391542678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.130514226,7.0,8.0,0.908500973,1.044113808,7.999999872,1618.999994,1618.950981,838.0464254,829.8414235,14.99999995,2432.356088,2561.965826,210.9999977,2.000000008,3766.128289,0.999999993,4322.337073,4322.062938,245.9999991,245.9509862,459.0526423,333.9346488,53774.0,35.2917719,6.048119101,6.6,6.5,0.770969028,0.558287917,0.465239931,81.11125881,0.159510833,11.03283265,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,26.3,19.0,20.5,2.432778489,2.667881312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.687216043,1.690726995
AK,Petersburg,10.3,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.310462594,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.92279921,48.95294938,48.4784221,83.61729772,22.24101296,8.661489376,59.04486577,25.25958408,18.2427297,2.005090508,10.17346134,0.0,183.3436815,180.2305477,15.12321252,14.7214776,7.01060494,148.8864658,63098.0,23.35517693,11.48099607,,7.1,3.407601573,2.5163827,0.393184797,15.80602883,0.157273919,69.43643512,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,7.9,3.0,1.0,0.780437045,0.304785126,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.921942234,0.917431176
AK,Prince of Wales-Hyder,23.8,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.99999998,251.5079196,362.4727784,101.5852154,274.6470379,31.00000019,435.7209158,820.7861325,105.0259502,6.00000002,361.2886708,8.000000112,1390.579689,1758.792648,156.8385508,195.1334414,156.8110917,1273.478025,45305.0,25.61611801,10.05576543,,7.3,2.284583558,0.377765785,0.305810398,38.94585357,0.377765785,49.5772621,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,15.6,7.833333333,2.0,1.362081957,0.310414403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.62754941,0.613873541
AK,Sitka,10.4,3.0,2.0,0.337533753,0.22810219,3.0,4.0,0.337533753,0.45620438,1.0,1.0,0.111445449,0.115647048,1.0,1.0,1.0,0.0,8.0,7.0,0.900090009,0.798357664,3.0,4.0,0.337533753,0.45620438,5.792384265,391.3748613,400.8710088,66.85055497,121.7125033,68.15095337,523.5024652,367.0434028,175.938223,46.11099473,259.8119466,7.987723633,1617.312812,1632.249762,161.8772858,162.8967856,53.49145842,1136.608498,68472.0,23.53338588,11.35007319,6.8,6.7,4.920617048,5.731336561,0.484179709,16.23691026,0.326539804,63.51762189,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,9.2,3.166666667,3.083333333,0.350062643,0.354854797,1.0,0.0,0.112511251,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.337609708,0.343327999
AK,Skagway,6.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.202897458,2.503658891,0.0,0.93546944,0.488926064,0.0,0.0,0.0,0.0,2.999953762,2.999953762,0.70064373,0.70064373,0.062154739,2.999953762,65878.0,15.70247934,9.090909091,,6.4,2.169421488,0.516528926,0.0,3.512396694,0.103305785,90.08264463,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,3.7,1.0,,1.042752868,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
AK,Southeast Fairbanks,21.4,5.0,5.0,0.699398517,0.730994152,5.0,3.0,0.699398517,0.438596491,1.0,1.0,0.143184423,0.144550443,1.0,1.0,1.0,0.0,10.0,6.0,1.398797035,0.877192982,4.0,4.0,0.559518814,0.584795322,16.37562221,487.2113758,796.6091329,114.2637654,189.2452211,56.41648516,644.3108965,1323.155916,208.3143942,28.39901769,713.9734646,2.360675315,2043.278141,3323.084476,213.0499104,374.7371892,172.8846888,2353.661293,60203.0,26.30530659,9.446578461,6.3,6.9,3.329065301,0.910513587,1.01010101,11.33873951,0.156494523,78.74519846,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,13.5,7.0,5.916666667,0.979843225,0.858981804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.419697821,0.43802014
AK,Valdez-Cordova,12.2,7.0,8.0,0.718538288,0.856531049,8.0,7.0,0.821186615,0.749464668,3.0,3.0,0.306873977,0.327367961,0.0,0.0,0.0,0.0,15.0,14.0,1.539724902,1.498929336,7.0,8.0,0.718538288,0.856531049,24.94737081,616.5916647,1235.97954,211.6686336,181.9287834,164.4426031,1046.845037,1475.791806,325.7381623,74.16924221,807.3210842,27.80433242,2693.675933,5010.710886,277.6505859,379.5504999,177.0660804,3750.730685,70101.0,24.36695724,8.281444583,6.2,7.4,3.621834786,3.632212536,0.466998755,13.17974263,0.560398506,72.11498547,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,9.5,16.33333333,14.25,1.680902885,1.535891356,2.0,2.0,0.205296654,0.214132762,0.0,0.0,0.0,0.0,5.0,4.0,0.51345247,0.429276675
AK,Wade Hampton,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,18.0,13.0,0.0,0.0,0.999999986,2090.373019,1934.0,1194.80856,1057.511768,3.000000041,3289.170867,3120.823723,67.00000031,9.000000049,4413.999997,0.0,4955.077251,4615.000002,247.8083634,271.9999993,578.4804718,123.9999998,,41.57393753,5.41627564,6.4,4.6,0.09384636,0.227912589,0.013406623,94.94570318,0.0,2.667917951,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,1.0,1.0,,21.75,,2.785247791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,,
AK,Wrangell,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.397248556,105.576736,105.576736,20.94828546,20.06835808,5.588994345,51.45827709,155.5623274,35.40601698,6.287618639,46.4066726,0.698624293,510.6244347,510.6244347,70.54157463,70.54157463,32.01171273,419.428259,54500.0,21.95018995,15.78725201,,8.9,1.561840439,1.35078092,0.168847615,16.08273533,0.042211904,71.71802448,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,12.0,2.5,,1.040366209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.835073054,0.799680114
AK,Yakutat,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.048780488,3.267973856,2.0,0.0,162.0000003,9.674360628,26.49056628,17.00000015,0.589697638,167.8456684,102.9999994,27.0,236.9999984,12.00000007,2.522152712,662.000001,0.630538178,64.00000075,26.49056628,281.000001,53795.0,24.47129909,9.667673716,7.3,7.9,2.567975831,4.078549849,0.302114804,35.49848943,1.812688822,40.48338369,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,0.0,0.0,15.4,2.0,2.0,2.994011976,3.305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.048780441,3.262642622
AK,Yukon-Koyukuk,34.4,6.0,4.0,1.065530101,0.7390983,0.0,0.0,0.0,0.0,2.0,1.0,0.359453619,0.187722921,0.0,0.0,0.0,0.0,3.0,2.0,0.532765051,0.36954915,12.0,9.0,2.131060202,1.662971175,10.00000006,1552.000002,1552.000002,1112.451372,1116.94426,65.99999983,2798.963337,2779.799148,323.0000004,13.99999986,3992.000001,6.0,5587.999995,5587.999995,568.9999992,568.9999992,718.4970757,1243.000003,37755.0,27.773801,10.182534,6.9,8.3,1.181102362,0.250536865,0.161059413,70.99141016,0.107372942,21.79670723,25.7,34.2,582.7155098,511.4807882,688.0841941,724.8088817,1.0,1.0,23.4,38.41666667,31.66666667,6.658001155,5.902454178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1.598295093,1.290798426
AL,Autauga,18.8,31.0,31.0,0.561604377,0.560801766,34.0,44.0,0.615953188,0.7959767,1.0,1.0,0.018277192,0.017985288,0.0,1.0,1.0,0.0,32.0,31.0,0.579720647,0.560801766,5.0,3.0,0.090581351,0.0542711,4216.473194,4822.500269,4616.97148,664.2164872,677.6727692,471.1361644,5344.427472,6543.676824,482.8486329,86.76797517,61.16986917,8.817960727,18428.43969,17496.69304,2388.233228,2180.809285,931.9351864,12640.61541,56580.0,26.77795899,11.99538216,11.4,13.0,2.400542413,0.855765883,17.58259882,0.397647102,0.040314453,77.24615638,33.0,36.3,649.511367,674.8027204,484.381507,512.2809873,0.0,0.0,12.7,37.41666667,44.66666667,0.674004155,0.804746805,1.0,1.0,0.0181163,0.0180904,1.0,1.0,0.0181163,0.0180904,5.0,5.0,0.090566583,0.090510845
AL,Baldwin,19.6,107.0,118.0,0.573621967,0.568650034,121.0,156.0,0.648675309,0.751774622,4.0,4.0,0.02052482,0.018346772,4.0,3.0,3.0,0.0,216.0,236.0,1.15796584,1.137300069,27.0,29.0,0.14474573,0.139752975,3540.965826,7916.131932,7007.972675,1571.779915,1394.162766,1377.874834,9952.144027,9886.831137,1127.696098,212.9463784,181.6496483,14.81963381,35210.81408,30561.26443,6404.008603,5580.66279,950.5352897,25483.18681,52387.0,22.98740844,16.77118481,9.8,10.4,4.384824294,0.735193263,9.308424547,0.628754835,0.043343483,83.50478699,33.0,36.3,649.511367,674.8027204,484.381507,512.2809873,0.0,0.0,12.9,138.3333333,189.4166667,0.725055471,0.890835951,20.0,27.0,0.107219059,0.130114838,6.0,7.0,0.0321657,0.0337335,26.0,28.0,0.139380291,0.134802029
AL,Barbour,45.2,22.0,19.0,0.804358159,0.737177,19.0,23.0,0.694672955,0.892372158,3.0,4.0,0.111342043,0.160765246,0.0,2.0,2.0,0.0,17.0,14.0,0.621549486,0.543183053,6.0,4.0,0.219370407,0.155195158,2713.12493,940.4193265,1031.927776,406.1423722,425.1449274,509.3775251,3135.676086,2948.790251,462.382655,17.09641004,39.96052669,8.082375985,5722.305602,6069.523628,770.2145501,824.1752624,422.5690403,2828.876711,31433.0,21.90698183,14.23680664,13.6,18.4,5.051535128,0.389700259,46.69118986,0.218523509,0.087409404,46.75310485,33.0,36.3,649.511367,674.8027204,484.381507,512.2809873,1.0,1.0,32.0,34.83333333,36.0,1.280590174,1.424614167,3.0,2.0,0.109685203,0.077597579,0.0,1.0,0.0,0.0387988,7.0,6.0,0.25594151,0.232387006
